PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Morozova, I; Flegontov, P; Mikheyev, AS; Bruskin, S; Asgharian, H; Ponomarenko, P; Klyuchnikov, V; ArunKumar, G; Prokhortchouk, E; Gankin, Y; Rogaev, E; Nikolsky, Y; Baranova, A; Elhaik, E; Tatarinova, TV				Morozova, Irina; Flegontov, Pavel; Mikheyev, Alexander S.; Bruskin, Sergey; Asgharian, Hosseinali; Ponomarenko, Petr; Klyuchnikov, Vladimir; ArunKumar, GaneshPrasad; Prokhortchouk, Egor; Gankin, Yuriy; Rogaev, Evgeny; Nikolsky, Yuri; Baranova, Ancha; Elhaik, Eran; Tatarinova, Tatiana V.			Toward high-resolution population genomics using archaeological samples	DNA RESEARCH																	Flegontov, Pavel/G-9748-2014; Tatarinova, Tatiana V./K-3445-2016; , Ancha/B-4608-2012; Tatarinova, Tatiana/AAH-1915-2020; Bruskin, Sergey/J-9598-2018; Mikheyev, Alexander/E-7999-2013; Rogaev, Evgeny/AAN-7662-2020; Elhaik, Eran/H-6838-2019; Prokhortchouk, Egor/I-9108-2014; Flegontov, Pavel/U-6664-2017; Asgharian, Hosseinali/AAZ-3379-2020; Tatarinova, Tatiana Valerievna/AAU-4719-2021	Tatarinova, Tatiana V./0000-0003-1787-1112; , Ancha/0000-0001-6810-5982; Tatarinova, Tatiana/0000-0003-1787-1112; Mikheyev, Alexander/0000-0003-4369-1019; Elhaik, Eran/0000-0003-4795-1084; Flegontov, Pavel/0000-0001-9759-4981; Morozova, Irina/0000-0002-3063-4966; ArunKumar, GaneshPrasad/0000-0002-3108-0491													1340-2838	1756-1663				AUG	2016	23	4					295	310		10.1093/dnares/dsw029	http://dx.doi.org/10.1093/dnares/dsw029								27436340					WOS:000384768700001
J	Gao, YZ; Ying, BW; Hou, YP; Li, YB; Wu, J; Zhang, J; Tang, JP; Yan, J; Yu, HL				Gao, YZ; Ying, BW; Hou, YP; Li, YB; Wu, J; Zhang, J; Tang, JP; Yan, J; Yu, HL			Allele frequencies for two STR loci D1S1676, D2S2735 in Chinese population	JOURNAL OF FORENSIC SCIENCES																	Hou, Yiping/H-9232-2018; Ying, Binwu/AAB-5934-2022	Hou, Yiping/0000-0003-4254-2388; 													0022-1198					NOV	2002	47	6					1404	1404											12455675					WOS:000179111100037
J	Sousa, VC; Grelaud, A; Hey, J				Sousa, Vitor C.; Grelaud, Aude; Hey, Jody			On the nonidentifiability of migration time estimates in isolation with migration models	MOLECULAR ECOLOGY																	Sousa, Vitor/P-1871-2016	Sousa, Vitor/0000-0003-3575-0875													0962-1083	1365-294X				OCT	2011	20	19					3956	3962		10.1111/j.1365-294X.2011.05247.x	http://dx.doi.org/10.1111/j.1365-294X.2011.05247.x								22039614					WOS:000295230000003
J	Lander, N; Tovar, F; Chiurillo, MA; Ramirez, JL				Lander, N; Tovar, F; Chiurillo, MA; Ramirez, JL			A new allele of the short tandem repeat locus D21S11 in a Venezuelan population	JOURNAL OF FORENSIC SCIENCES																	Ramirez, Jose Luis/AAE-3117-2021	Lander, Noelia/0000-0003-2178-381X; Chiurillo, Miguel A./0000-0002-5581-9027													0022-1198	1556-4029				MAY	2006	51	3					695	695		10.1111/j.1556-4029.2006.00139.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00139.x								16696726					WOS:000237395500037
J	Berti, A; Barni, F; Virgili, A; D'Errico, G; Rapone, C; Iacovacci, G; Lago, G				Berti, A; Barni, F; Virgili, A; D'Errico, G; Rapone, C; Iacovacci, G; Lago, G			Allele frequencies of Penta D and Penta E loci in Afghanistan population	JOURNAL OF FORENSIC SCIENCES																	Berti, andrea/GRR-7702-2022														0022-1198	1556-4029				MAR	2006	51	2					434	435		10.1111/j.1556-4029.2006.00088.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00088.x								16566791					WOS:000235841900039
J	BICKING, F; FONTEIX, C; CORRIOU, JP; MARC, I				BICKING, F; FONTEIX, C; CORRIOU, JP; MARC, I			GLOBAL OPTIMIZATION BY ARTIFICIAL LIFE - A NEW TECHNIQUE USING GENETIC POPULATION EVOLUTION	RAIRO-RECHERCHE OPERATIONNELLE-OPERATIONS RESEARCH																	Corriou, Jean-Pierre/AAB-5978-2020; Corriou, Jean-Pierre/C-3904-2012	Corriou, Jean-Pierre/0000-0003-4780-3313; 													0399-0559						1994	28	1					23	36																WOS:A1994NE19600002
B	Sherman, SL; Hunter, JE		Willemsen, R; Kooy, RF		Sherman, Stephanie L.; Hunter, Jessica E.			Epidemiology of Fragile X Syndrome	FRAGILE X SYNDROME: FROM GENETICS TO TARGETED TREATMENT																																	978-0-12-804507-7; 978-0-12-804461-2				2017							57	76		10.1016/B978-0-12-804461-2.00004-4	http://dx.doi.org/10.1016/B978-0-12-804461-2.00004-4													WOS:000439272800006
J	Yang, G				Yang, Ge			Global well-posedness for the diffusion equation of population genetics	JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS																															0022-247X	1096-0813				JUL 15	2014	415	2					760	778		10.1016/j.jmaa.2014.01.045	http://dx.doi.org/10.1016/j.jmaa.2014.01.045													WOS:000334897400016
J	Rehner, SA; Buckley, EP				Rehner, SA; Buckley, EP			Isolation and characterization of microsatellite loci from the entomopathogenic fungus Beauveria bassiana (Ascomycota : Hypocreales)	MOLECULAR ECOLOGY NOTES																		Buckley, Ellen/0000-0003-1638-2333													1471-8278					SEP	2003	3	3					409	411		10.1046/j.1471-8286.2003.00464.x	http://dx.doi.org/10.1046/j.1471-8286.2003.00464.x													WOS:000185225300027
J	Mathews, LM				Mathews, Lauren M.			Variable microsatellite markers for a snapping shrimp (Alpheus armillatus) species complex	MOLECULAR ECOLOGY NOTES																															1471-8278					MAY	2007	7	3					471	473		10.1111/J.1471-8286.2006.01623.x	http://dx.doi.org/10.1111/J.1471-8286.2006.01623.x													WOS:000246244300026
J	VORONTSOV, NN; FRISMAN, LV; NADLER, CF; LYAPUNOVA, EA; HOFFMAN, RS; FOMICHEVA, II				VORONTSOV, NN; FRISMAN, LV; NADLER, CF; LYAPUNOVA, EA; HOFFMAN, RS; FOMICHEVA, II			POPULATION-GENETICS AND GENOGEOGRAPHY OF WILD ANIMALS .1. GENOGEOGRAPHY OF TRANSFERRINS AND VARIANTS OF GLUCOSE-6-PHOSPHATE-DEHYDROGENASE IN POPULATIONS OF PALAEARCTIC LONG-TAILED GROUND-SQUIRREL CITELLUS (=SPERMOPHILIS)-UNDULATUS	GENETIKA																	Frisman, Liubov/J-9165-2018	Frisman, Liubov/0000-0002-4674-5978													0016-6758						1978	14	5					805	817																WOS:A1978FA50300007
J	DOCKERY, JD; LUI, R				DOCKERY, JD; LUI, R			EXISTENCE AND STABILITY OF TRAVELING-WAVE SOLUTIONS FOR A POPULATION GENETIC MODEL VIA SINGULAR PERTURBATIONS	SIAM JOURNAL ON APPLIED MATHEMATICS																															0036-1399	1095-712X				FEB	1994	54	1					231	248		10.1137/S0036139992239388	http://dx.doi.org/10.1137/S0036139992239388													WOS:A1994MX73600011
J	Vasseur, E; Quintana-Murci, L				Vasseur, Estelle; Quintana-Murci, Lluis			The impact of natural selection on health and disease: uses of the population genetics approach in humans	EVOLUTIONARY APPLICATIONS																	Quintana-Murci, Lluis/AAB-7468-2022	Quintana-Murci, Lluis/0000-0003-2429-6320													1752-4571					JUN	2013	6	4					596	607		10.1111/eva.12045	http://dx.doi.org/10.1111/eva.12045								23789027					WOS:000319349400003
B	Dorn, PL; Justi, S; Krafsur, ES; Lanzaro, GC; Cornel, AJ; Lee, Y; Hill, CA	Tibayrenc, M			Dorn, P. L.; Justi, S.; Krafsur, E. S.; Lanzaro, G. C.; Cornel, A. J.; Lee, Y.; Hill, C. A.	Tibayrenc, M		Genetics of Major Insect Vectors	GENETICS AND EVOLUTION OF INFECTIOUS DISEASES, 2ND EDITION																	Justi, Silvia/AGG-7933-2022; Dorn, Patricia/C-1157-2009																978-0-12-800153-0; 978-0-12-799942-5				2017							341	382		10.1016/B978-0-12-799942-5.00015-9	http://dx.doi.org/10.1016/B978-0-12-799942-5.00015-9													WOS:000424825500015
J	LIEBHOLD, AM; ROSSI, RE; KEMP, WP				LIEBHOLD, AM; ROSSI, RE; KEMP, WP			GEOSTATISTICS AND GEOGRAPHIC INFORMATION-SYSTEMS IN APPLIED INSECT ECOLOGY	ANNUAL REVIEW OF ENTOMOLOGY																	黄, 建荣 J/B-8070-2011; Liebhold, Andrew M./C-1423-2008; Campanaro, Alessandro/B-4965-2010	Liebhold, Andrew M./0000-0001-7427-6534; Campanaro, Alessandro/0000-0003-4043-6362													0066-4170						1993	38						303	327		10.1146/annurev.en.38.010193.001511	http://dx.doi.org/10.1146/annurev.en.38.010193.001511													WOS:A1993KF69700014
J	Chang, YM; Both, K; Burgoyne, LA				Chang, YM; Both, K; Burgoyne, LA			Genetic variation at three DYS-STR loci and amelogenin between the Australian Caucasians and three Asian ethnic groups	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JUL	2002	47	4					918	921	UNSP JFS2002022_474										12137015					WOS:000176779800037
S	Thomas, JC; Robinson, DA		Fey, PD		Thomas, Jonathan C.; Robinson, D. Ashley			Multilocus Sequence Typing of Staphylococcus epidermidis	STAPHYLOCOCCUS EPIDERMIDIS: METHODS AND PROTOCOLS	Methods in Molecular Biology																	Thomas, Jonathan/0000-0002-1599-9123													1064-3745	1940-6029	978-1-62703-736-5; 978-1-62703-735-8				2014	1106						61	69		10.1007/978-1-62703-736-5_5	http://dx.doi.org/10.1007/978-1-62703-736-5_5	10.1007/978-1-62703-736-5							24222455					WOS:000328216100006
J	Mohle, M				Mohle, M			Robustness results for the coalescent	JOURNAL OF APPLIED PROBABILITY																		Mohle, Martin/0000-0003-3078-4777													0021-9002	1475-6072				JUN	1998	35	2					438	447		10.1239/jap/1032192859	http://dx.doi.org/10.1239/jap/1032192859													WOS:000075623000015
J	GRIFFITHS, RC				GRIFFITHS, RC			WHICH LOCUS HAS THE OLDEST ALLELE	JOURNAL OF MATHEMATICAL BIOLOGY																	Griffiths, Robert/AAT-8278-2021	Griffiths, Robert/0000-0001-7190-5104													0303-6812						1991	29	8					763	777		10.1007/BF00160191	http://dx.doi.org/10.1007/BF00160191								1940668					WOS:A1991GC92600005
J	Rausher, MD				Rausher, Mark D.			New Phytologist on plant evolution	NEW PHYTOLOGIST																															0028-646X						2007	174	4					705	707		10.1111/j.1469-8137.2007.02100.x	http://dx.doi.org/10.1111/j.1469-8137.2007.02100.x								17504451					WOS:000246434500001
J	Acuna, M; Jorquera, H; Armanet, L; Cifuentes, L				Acuna, M; Jorquera, H; Armanet, L; Cifuentes, L			Gene frequencies for four hypervariable DNA loci in a Chilean population of mixed ancestry	JOURNAL OF FORENSIC SCIENCES																															0022-1198					SEP	2000	45	5					1160	1161											11005198					WOS:000089267500031
J	Faisal, M; Futschik, A; Vogl, C				Faisal, Muhammad; Futschik, Andreas; Vogl, Claus			Exact Likelihood Calculation under the Infinite Sites Model	COMPUTATION																	Futschik, Andreas/G-3697-2010; faisal, M/GQB-4757-2022; Faisal, Muhammad/C-2725-2008	Futschik, Andreas/0000-0002-7980-0304; Faisal, Muhammad/0000-0003-4885-4251													2079-3197					DEC	2015	3	4					701	713		10.3390/computation3040701	http://dx.doi.org/10.3390/computation3040701													WOS:000367605300012
C	BOURGET, E; HOLM, E		Dyer, KR; Orth, RJ		BOURGET, E; HOLM, E			Large-scale population genetics of the barnacle Semibalanus balanoides L in the Gulf of St Lawrence and NW Atlantic	CHANGES IN FLUXES IN ESTUARIES: IMPLICATIONS FROM SCIENCE TO MANAGEMENT					ECSA22/ERF Symposium on Changes in Fluxes in Estuaries - Implications from Science to Management	SEP 13-18, 1992	UNIV PLYMOUTH, INST MARINE STUDIES, PLYMOUTH, ENGLAND	Estuarine & Coastal Sci Assoc, Estuarine Res Federat, Eng Nat, Sci Comm Ocean Res, ICI Grp Invironm Lab, Natl Rivers Authority SW Reg, Valeport Ltd, Duncan & Associates, John Wiley & Sons Ltd, WS Ocean Syst, US EPA, Hudson River Fdn, Natl Sci Fdn, Natl Ocean & Atmospher Adm, Natl Sea Grant Program, Natl Ocean & Atmospher Adm, Coastal Ocean Program, Natl Ocean & Atmospher Adm, Natl Ocean Pollut Program Off, US Minerals Management Serv, US Geol Survey, WS Atkins Ltd	UNIV PLYMOUTH, INST MARINE STUDIES																								87-85215-22-8				1994							295	300																WOS:A1994BD65Y00041
J	Frias-Soler, RC; Bauer, A; Grohme, MA; Lopez, GE; Costa, MG; Llanes-Queved, A; Van Slobbe, F; Frohme, M; Wink, M				Frias-Soler, Roberto Carlos; Bauer, Andreas; Grohme, Markus A.; Espinosa Lopez, Georgina; Gutierrez Costa, Maria; Llanes-Queved, Alexander; Van Slobbe, Frank; Frohme, Marcus; Wink, Michael			Phylogeny of the order Phoenicopteriformes and population genetics of the Caribbean flamingo (Phoenicopterus ruber: Aves)	ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																	Wink, Michael/E-3803-2012	Wink, Michael/0000-0002-7875-4510; Llanes-Quevedo, Alexander/0000-0002-1790-4204													0024-4082	1096-3642															10.1093/zoolinnean/zlac040	http://dx.doi.org/10.1093/zoolinnean/zlac040		JUL 2022											WOS:000828129000001
J	Gonzalez-Andrade, F; Sanchez, D; Martinez-Jarreta, B; Budowle, B				Gonzalez-Andrade, Fabricio; Sanchez, Dora; Martinez-Jarreta, Begona; Budowle, Bruce			Y-Chromosome STR haplotypes in three different population groups from Ecuador (South America)	JOURNAL OF FORENSIC SCIENCES																	Martinez-Jarreta, Begona/AAE-5805-2020; González-Andrade, Fabricio/I-6132-2018	Martinez-Jarreta, Begona/0000-0001-6469-9189; González-Andrade, Fabricio/0000-0002-2091-9095													0022-1198	1556-4029				MAR	2008	53	2					512	514		10.1111/j.1556-4029.2008.00692.x	http://dx.doi.org/10.1111/j.1556-4029.2008.00692.x								18366595					WOS:000254305900043
J	RYMAN, N; UTTER, F; LAIKRE, L				RYMAN, N; UTTER, F; LAIKRE, L			PROTECTION OF INTRASPECIFIC BIODIVERSITY OF EXPLOITED FISHES	REVIEWS IN FISH BIOLOGY AND FISHERIES																															0960-3166	1573-5184				DEC	1995	5	4					417	446		10.1007/BF01103814	http://dx.doi.org/10.1007/BF01103814													WOS:A1995TJ15000003
J	WOLF, PG; SHEFFIELD, E; HAUFLER, CH				WOLF, PG; SHEFFIELD, E; HAUFLER, CH			ESTIMATES OF GENE FLOW, GENETIC SUBSTRUCTURE AND POPULATION HETEROGENEITY IN BRACKEN (PTERIDIUM-AQUILINUM)	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY																	Wolf, Paul/F-7664-2010	Wolf, Paul/0000-0002-4317-6976													0024-4066	1095-8312				APR	1991	42	4					407	423		10.1111/j.1095-8312.1991.tb00572.x	http://dx.doi.org/10.1111/j.1095-8312.1991.tb00572.x													WOS:A1991FH85500001
J	Ceacareanu, AC; Ceacareanu, B; Ofiteru, A; Rodewald, A; Szegli, G				Ceacareanu, AC; Ceacareanu, B; Ofiteru, A; Rodewald, A; Szegli, G			Distribution of D1S80 alleles and their Tsp509I subtypes in Romanian population	JOURNAL OF FORENSIC SCIENCES																	Ceacareanu, Alice/GVS-4195-2022; Ofiteru, Augustin M/P-5867-2015	Ceacareanu, Alice/0000-0001-8017-5238; Ofiteru, Augustin M/0000-0002-3893-5325													0022-1198					JUL	2004	49	4					865	865											15317220					WOS:000222543900043
J	WILLS, C				WILLS, C			MAINTENANCE OF MULTIALLELIC POLYMORPHISM AT THE MHC REGION	IMMUNOLOGICAL REVIEWS																															0105-2896	1600-065X				DEC	1991	124						165	220		10.1111/j.1600-065X.1991.tb00621.x	http://dx.doi.org/10.1111/j.1600-065X.1991.tb00621.x								1804778					WOS:A1991GW95000009
C	WIENTJES, JC; RAIJMANN, LEL		Sommeijer, MJ; Francke, PJ		WIENTJES, JC; RAIJMANN, LEL			A feasibility study of the use of RAPD-markers (random amplified polymorphic DNA) for the identification of Yponomeuta padellus host races	PROCEEDINGS OF THE SECTION EXPERIMENTAL AND APPLIED ENTOMOLOGY OF THE NETHERLANDS ENTOMOLOGICAL SOCIETY (N.E.V.), VOL 6, 1995					6th Meeting of Experimental and Applied Entomologists in the Netherlands	DEC   16, 1994	AMSTERDAM, NETHERLANDS	Netherlands Entomol Soc, Exptl & Appl Entomol Sect, Univ Amsterdam																									90-71912-11-6				1995							119	124																WOS:A1995BD28Z00021
J	Starger, CJ; Yeoh, SSR; Dai, CF; BakerO, AC; Desalle, R				Starger, Craig J.; Yeoh, Sean S. R.; Dai, Chang-Feng; BakerO, Andrew C.; Desalle, Rob			Ten polymorphic STR loci in the cosmopolitan reef coral, Pocillopora damicornis	MOLECULAR ECOLOGY RESOURCES																		Starger, Craig/0000-0003-2444-6632; Baker, Andrew/0000-0002-7866-2587; DAI, CHANG-FENG/0000-0003-2242-5643													1755-098X	1755-0998				MAY	2008	8	3					619	621		10.1111/j.1471-8286.2007.02017.x	http://dx.doi.org/10.1111/j.1471-8286.2007.02017.x								21585850					WOS:000254810300027
S	Meguro, A; Mizuki, N; Gul, A; Kitaichi, N; Ohno, S		Emmi, L		Meguro, Akira; Mizuki, Nobuhisa; Gul, Ahmet; Kitaichi, Nobuyoshi; Ohno, Shigeaki			Behcet's Syndrome According to Classical and Population Genetics	BEHCET'S SYNDROME: FROM PATHOGENESIS TO TREATMENT	Rare Diseases of the Immune System																Gul, Ahmet/AAT-7787-2020	Gul, Ahmet/0000-0001-8219-3720													2282-6505		978-88-470-5477-6; 978-88-470-5476-9				2014							25	37		10.1007/978-88-470-5477-6_4	http://dx.doi.org/10.1007/978-88-470-5477-6_4	10.1007/978-88-470-5477-6												WOS:000343045900006
C	Henke, L; Aaspollu, A; Biondo, R; Budowle, B; Drobnic, K; van Eede, PH; Felske-Zech, H; de Simon, LF; Garafano, L; Gehrig, C; Luckenbach, C; Malik, N; Muche, M; Parson, W; Primorac, D; Schneider, PM; Thomson, J; Vanek, D		Brinkman, B; Carracedo, A		Henke, L; Aaspollu, A; Biondo, R; Budowle, B; Drobnic, K; van Eede, PH; Felske-Zech, H; de Simon, LF; Garafano, L; Gehrig, C; Luckenbach, C; Malik, N; Muche, M; Parson, W; Primorac, D; Schneider, PM; Thomson, J; Vanek, D			Evaluation of the STR typing kit PowerPleX (TM) 16 with respect to technical performance and population genetics: a multicenter study	PROGRESS IN FORENSIC GENETICS 9	INTERNATIONAL CONGRESS SERIES				19th International Congress of the International-Society-Forensic-Genetics	AUG 28-SEP 01, 2001	MUNSTER, GERMANY	Int Soc Forens Genet									Parson, Walther/AAD-6845-2020; Schneider, Peter M./A-6661-2011	Parson, Walther/0000-0002-5692-2392													0531-5131		0-444-50717-5				2003	1239						789	794		10.1016/S0531-5131(02)00342-4	http://dx.doi.org/10.1016/S0531-5131(02)00342-4													WOS:000182158600179
J	Zhou, XP; Zhang, WJ; Jia, ZJ; Wu, J; Hou, YP; Li, YB; Gao, YZ				Zhou, XP; Zhang, WJ; Jia, ZJ; Wu, J; Hou, YP; Li, YB; Gao, YZ			Genetic profile of two STR loci D1S2134, D2S2944 in Chinese population	JOURNAL OF FORENSIC SCIENCES																	Hou, Yiping/H-9232-2018	Hou, Yiping/0000-0003-4254-2388													0022-1198	1556-4029				JAN	2004	49	1					166	166											14979366					WOS:000187956500030
J	CASSERO, C; MODIANO, G				CASSERO, C; MODIANO, G			A SURVEY ON POPULATION-GENETICS OF INDIA	GENE GEOGRAPHY																															0394-249X					APR-AUG	1993	7	1-2					U1	&																WOS:A1993MT34600001
B	Kasapidis, P		Ganias, K		Kasapidis, Panagiotis			Phylogeography and Population Genetics	BIOLOGY AND ECOLOGY OF SARDINES AND ANCHOVIES																																	978-1-4822-2856-4; 978-1-4822-2854-0				2014							43	75				10.1201/b16682												WOS:000353359300004
J	Zhang, BL; Zhou, B; Ran, P; Liang, WB; Zhang, GQ; Yang, ZH; Lv, M; Lin, Z				Zhang, Beilei; Zhou, Bin; Ran, Peng; Liang, Weibo; Zhang, Gengqian; Yang, Zhihui; Lv, Meili; Lin, Zhang			Allele frequencies of D2S2960 and GATA149B10 in two populations	JOURNAL OF FORENSIC SCIENCES																	liang, weibo/G-8456-2011	liang, weibo/0000-0002-8487-3575													0022-1198	1556-4029				SEP	2006	51	5					1204	1204		10.1111/j.1556-4029.2006.00246.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00246.x								17018113					WOS:000240773700044
J	Kallel, F; Mrad, R; Refai, M; Chaabouni, M; Chaabouni, H				Kallel, F; Mrad, R; Refai, M; Chaabouni, M; Chaabouni, H			Allele frequency distribution of the D1S80 VNTR locus in a Tunisian population	JOURNAL OF FORENSIC SCIENCES																	M'rad, Ridha/GLU-4806-2022														0022-1198	1556-4029				SEP	2005	50	5					1237	1238											16225240					WOS:000231660300038
J	Dong, JG; Hou, YP; Li, YB; Wu, J; Tang, JP; Ji, Q				Dong, JG; Hou, YP; Li, YB; Wu, J; Tang, JP; Ji, Q			Allele frequencies of Y-chromosome STR locus DYS445 in a chinese population	JOURNAL OF FORENSIC SCIENCES																	Hou, Yiping/H-9232-2018	Hou, Yiping/0000-0003-4254-2388													0022-1198					SEP	2002	47	5					1160	1160											12353569					WOS:000178185800047
J	Cerkezi, AB; Altuncul, DH; Yukseloglu, H; Abaci-Kalfoglu, E; Atasoy, S				Cerkezi, AB; Altuncul, DH; Yukseloglu, H; Abaci-Kalfoglu, E; Atasoy, S			Allele frequencies for three STR loci in Turkish population of Kosovo	JOURNAL OF FORENSIC SCIENCES																	Atasoy, Sevil/H-7545-2014	Atasoy, Sevil/0000-0002-0236-0267													0022-1198					JUL	2002	47	4					908	908	UNSP JFS2001428_474										12137010					WOS:000176779800032
C	Shigesada, N; Kawasaki, K		Bullock, JM; Kenward, RE; Hails, RS		Shigesada, N; Kawasaki, K			Invasion and the range expansion of species: effects of long-distance dispersal	DISPERSAL ECOLOGY					42nd Symposium of the British-Ecological-Society	APR 02-05, 2001	UNIV READING, READING, ENGLAND	British Ecol Soc	UNIV READING																								0-632-05877-3; 0-632-05876-5				2002							350	373																WOS:000178887100017
J	Long, B; Wang, J; Liu, ZY; Chen, GD; Yu, L; Luo, Y; Song, YH; Zhang, L				Long, B; Wang, J; Liu, ZY; Chen, GD; Yu, L; Luo, Y; Song, YH; Zhang, L			Distribution of GATA86C08, GATA158G03, D11S2001 alleles in Chinese population sample	JOURNAL OF FORENSIC SCIENCES																															0022-1198					JUL	2006	51	4					950	950		10.1111/j.1556-4029.2006.00196.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00196.x								16882251					WOS:000238790200041
J	Xu, SX; Yang, SP; Yang, M; Jia, DT; Han, XF; Wang, W; Jin, L; Li, LM; Li, SL				Xu, Sixian; Yang, Shuping; Yang, Min; Jia, Dongtao; Han, Xuefeng; Wang, Wei; Jin, Li; Li, Liming; Li, Shilin			Analysis of Y-chromosome short tandem repeat loci on 1082 Nantong Han individuals in eastern China	FORENSIC SCIENCE INTERNATIONAL-GENETICS																	Jin, Li/M-5063-2019; Jin, Li/C-1468-2009	Jin, Li/0000-0002-4546-2415													1872-4973	1878-0326				JUL	2016	23						E18	E19		10.1016/j.fsigen.2016.04.011	http://dx.doi.org/10.1016/j.fsigen.2016.04.011								27156832					WOS:000377415900005
J	Huang, DX; Yang, QG; Zhai, XD; Yin, H				Huang, DX; Yang, QG; Zhai, XD; Yin, H			Allele frequencies and statistic parameters for penta D and penta E loci in Chinese Han population	JOURNAL OF FORENSIC SCIENCES																															0022-1198					NOV	2005	50	6					1515	1516											16382863					WOS:000233217200047
J	Teicher, A				Teicher, Amir			Caution, Overload: The Troubled Past of Genetic Load	GENETICS																															0016-6731	1943-2631				NOV	2018	210	3					747	755		10.1534/genetics.118.301093	http://dx.doi.org/10.1534/genetics.118.301093								30401761					WOS:000449400500002
J	Popa, OP; Bartakova, V; Bryja, J; Reichard, M; Popa, LO				Popa, Oana P.; Bartakova, Veronika; Bryja, Josef; Reichard, Martin; Popa, Luis O.			Characterization of nine microsatellite markers and development of multiplex PCRs for the Chinese huge mussel Anodonta (Sinanodonta) woodiana Lea, 1834 (Mollusca, Bivalvia)	BIOCHEMICAL SYSTEMATICS AND ECOLOGY																	Bartáková, Veronika/AAC-2142-2019; Reichard, Martin/C-6563-2009; Popa, Luis O/B-6146-2011; Bryja, Josef/C-3013-2008	Reichard, Martin/0000-0002-9306-0074; Bryja, Josef/0000-0003-0516-7742; Bartakova, Veronika/0000-0003-1737-0668													0305-1978	1873-2925				JUN	2015	60						234	237		10.1016/j.bse.2015.05.001	http://dx.doi.org/10.1016/j.bse.2015.05.001													WOS:000357546800035
J	Lenk, P; Wink, M				Lenk, P; Wink, M			A RNA/RNA heteroduplex cleavage analysis to detect rare mutations in populations	MOLECULAR ECOLOGY																	Wink, Michael/E-3803-2012	Wink, Michael/0000-0002-7875-4510													0962-1083					JUL	1997	6	7					687	690		10.1046/j.1365-294X.1997.00233.x	http://dx.doi.org/10.1046/j.1365-294X.1997.00233.x								9226949					WOS:A1997XJ10500012
J	Monceau, K				Monceau, Karine			The next meeting for animal personality: population genetics	ETHOLOGY ECOLOGY & EVOLUTION																		Monceau, Karine/0000-0003-3786-1835													0394-9370	1828-7131				OCT 2	2015	27	4					428	435		10.1080/03949370.2014.984345	http://dx.doi.org/10.1080/03949370.2014.984345													WOS:000365679100007
J	Ohtaki, H; Yamamoto, T; Yoshikawa, S; Yoshimoto, T; Uchihi, R; Katsumata, Y				Ohtaki, H; Yamamoto, T; Yoshikawa, S; Yoshimoto, T; Uchihi, R; Katsumata, Y			Allele frequency distributions at three pentanucleotide repeat STRs in a Japanese population	JOURNAL OF FORENSIC SCIENCES																	Yamamoto, Toshimichi/I-7247-2014														0022-1198	1556-4029				JAN	2006	51	1					193	194		10.1111/j.1556-4029.2005.00039.x	http://dx.doi.org/10.1111/j.1556-4029.2005.00039.x								16423251					WOS:000234553100036
J	Marchand, J; Quiniou, L; Laroche, J				Marchand, J.; Quiniou, L.; Laroche, J.			Relationships between genotypes and phenotypes in natural populations of the European flounder (Platichthys flesus) under different types of contamination in estuaries	JOURNAL OF XENOBIOTICS																															2039-4705	2039-4713					2013	3			1	SI		36	39	e14	10.4081/xeno.2013.s1.e14	http://dx.doi.org/10.4081/xeno.2013.s1.e14													WOS:000218937900014
J	Ran, P; Zhang, BL; Zhou, B; Bai, P; Zhou, XP; Chen, K; Li, YB; Hou, YP; Wu, J				Ran, P; Zhang, BL; Zhou, B; Bai, P; Zhou, XP; Chen, K; Li, YB; Hou, YP; Wu, J			Polymorphism of three short tandem repeat loci in Chinese population	JOURNAL OF FORENSIC SCIENCES																	Hou, Yiping/H-9232-2018	Hou, Yiping/0000-0003-4254-2388													0022-1198					MAR	2006	51	2					450	450		10.1111/j.1556-4029.2006.00096.x	http://dx.doi.org/10.1111/j.1556-4029.2006.00096.x								16566799					WOS:000235841900047
